user_id,cohort,signup_date,user_type,age_group,completed_first_song,time_to_first_song_minutes,shared_recording,used_recommended_playlist,days_active_week_1,songs_completed_week_1
treatment_user_4415,treatment,2024-11-27,年轻用户,18-24岁,True,1,True,False,6,7
treatment_user_4416,treatment,2024-11-23,年轻用户,25-34岁,False,,False,False,1,0
treatment_user_4417,treatment,2024-11-01,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4418,treatment,2024-11-15,年轻用户,35-44岁,True,1,False,True,3,6
treatment_user_4419,treatment,2024-10-24,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4420,treatment,2024-11-18,年轻用户,18-24岁,True,12,False,True,3,3
treatment_user_4421,treatment,2024-11-09,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4422,treatment,2024-10-10,年轻用户,45岁以上,True,5,True,True,7,7
treatment_user_4423,treatment,2024-11-05,年轻用户,25-34岁,True,4,True,False,5,8
treatment_user_4424,treatment,2024-10-31,年轻用户,18-24岁,True,7,True,True,7,8
treatment_user_4425,treatment,2024-11-30,年轻用户,25-34岁,True,9,True,False,5,8
treatment_user_4426,treatment,2024-11-22,年轻用户,45岁以上,True,4,False,False,4,10
treatment_user_4427,treatment,2024-11-08,年轻用户,25-34岁,False,,True,True,0,0
treatment_user_4428,treatment,2024-10-06,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4429,treatment,2024-11-03,年轻用户,45岁以上,False,,False,False,1,0
treatment_user_4430,treatment,2024-10-31,年轻用户,35-44岁,True,8,False,False,7,7
treatment_user_4431,treatment,2024-10-26,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4432,treatment,2024-10-22,年轻用户,35-44岁,False,,True,True,1,0
treatment_user_4433,treatment,2024-10-01,年轻用户,45岁以上,False,,False,False,2,0
treatment_user_4434,treatment,2024-10-23,年轻用户,45岁以上,True,5,False,False,6,15
treatment_user_4435,treatment,2024-10-17,年轻用户,18-24岁,True,14,False,False,7,3
treatment_user_4436,treatment,2024-11-01,年轻用户,45岁以上,True,1,False,True,5,3
treatment_user_4437,treatment,2024-10-06,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4438,treatment,2024-10-12,年轻用户,18-24岁,True,2,False,False,5,5
treatment_user_4439,treatment,2024-11-27,年轻用户,25-34岁,True,16,False,False,7,3
treatment_user_4440,treatment,2024-10-29,年轻用户,25-34岁,True,14,False,False,4,8
treatment_user_4441,treatment,2024-10-05,年轻用户,18-24岁,False,,True,False,0,0
treatment_user_4442,treatment,2024-10-22,年轻用户,18-24岁,True,2,False,False,5,8
treatment_user_4443,treatment,2024-11-05,年轻用户,18-24岁,True,5,False,True,6,12
treatment_user_4444,treatment,2024-10-18,年轻用户,35-44岁,True,0,False,False,5,12
treatment_user_4445,treatment,2024-10-05,年轻用户,25-34岁,True,2,False,False,3,9
treatment_user_4446,treatment,2024-11-16,年轻用户,18-24岁,True,0,True,False,6,4
treatment_user_4447,treatment,2024-11-18,年轻用户,45岁以上,True,9,False,True,6,5
treatment_user_4448,treatment,2024-11-19,年轻用户,35-44岁,True,3,False,False,5,7
treatment_user_4449,treatment,2024-11-03,年轻用户,45岁以上,True,5,True,False,5,9
treatment_user_4450,treatment,2024-10-17,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4451,treatment,2024-10-01,年轻用户,18-24岁,True,5,False,True,6,5
treatment_user_4452,treatment,2024-11-30,年轻用户,18-24岁,True,3,True,False,7,4
treatment_user_4453,treatment,2024-10-06,年轻用户,25-34岁,True,21,False,False,4,12
treatment_user_4454,treatment,2024-11-05,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4455,treatment,2024-11-26,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4456,treatment,2024-10-20,年轻用户,35-44岁,False,,True,False,0,0
treatment_user_4457,treatment,2024-11-29,年轻用户,45岁以上,True,0,True,False,2,17
treatment_user_4458,treatment,2024-10-27,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4459,treatment,2024-10-10,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4460,treatment,2024-10-01,年轻用户,18-24岁,True,1,False,False,7,5
treatment_user_4461,treatment,2024-10-23,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4462,treatment,2024-11-10,年轻用户,25-34岁,True,12,True,False,3,7
treatment_user_4463,treatment,2024-11-13,年轻用户,25-34岁,False,,False,False,2,0
treatment_user_4464,treatment,2024-10-15,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4465,treatment,2024-10-07,年轻用户,18-24岁,True,10,False,False,2,4
treatment_user_4466,treatment,2024-11-09,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4467,treatment,2024-10-15,年轻用户,25-34岁,True,8,True,False,4,10
treatment_user_4468,treatment,2024-11-13,年轻用户,35-44岁,False,,False,True,1,0
treatment_user_4469,treatment,2024-10-06,年轻用户,35-44岁,True,21,False,False,5,6
treatment_user_4470,treatment,2024-10-21,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4471,treatment,2024-10-02,年轻用户,25-34岁,False,,False,True,2,0
treatment_user_4472,treatment,2024-10-17,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4473,treatment,2024-10-28,年轻用户,35-44岁,True,11,False,False,6,2
treatment_user_4474,treatment,2024-10-07,年轻用户,35-44岁,False,,False,True,1,0
treatment_user_4475,treatment,2024-11-17,年轻用户,45岁以上,True,1,False,True,6,6
treatment_user_4476,treatment,2024-11-08,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4477,treatment,2024-11-13,年轻用户,45岁以上,True,3,True,True,4,7
treatment_user_4478,treatment,2024-10-22,年轻用户,25-34岁,True,4,False,False,3,1
treatment_user_4479,treatment,2024-11-25,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4480,treatment,2024-11-24,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4481,treatment,2024-11-30,年轻用户,35-44岁,False,,False,True,0,0
treatment_user_4482,treatment,2024-10-30,年轻用户,18-24岁,True,4,False,True,3,7
treatment_user_4483,treatment,2024-10-23,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4484,treatment,2024-11-01,年轻用户,18-24岁,True,2,True,True,6,3
treatment_user_4485,treatment,2024-10-13,年轻用户,25-34岁,True,1,False,False,5,11
treatment_user_4486,treatment,2024-10-25,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4487,treatment,2024-10-07,年轻用户,35-44岁,True,4,False,False,3,4
treatment_user_4488,treatment,2024-11-13,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4489,treatment,2024-11-10,年轻用户,18-24岁,True,7,True,False,5,14
treatment_user_4490,treatment,2024-10-30,年轻用户,25-34岁,True,2,False,True,4,17
treatment_user_4491,treatment,2024-11-23,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4492,treatment,2024-10-01,年轻用户,35-44岁,False,,True,True,1,0
treatment_user_4493,treatment,2024-10-11,年轻用户,25-34岁,False,,True,False,1,0
treatment_user_4494,treatment,2024-10-21,年轻用户,45岁以上,True,1,False,False,7,3
treatment_user_4495,treatment,2024-11-03,年轻用户,25-34岁,True,2,False,False,5,2
treatment_user_4496,treatment,2024-11-12,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4497,treatment,2024-11-14,年轻用户,18-24岁,True,7,False,True,5,8
treatment_user_4498,treatment,2024-10-04,年轻用户,25-34岁,False,,False,True,0,0
treatment_user_4499,treatment,2024-11-27,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4500,treatment,2024-10-25,年轻用户,45岁以上,False,,False,True,0,0
treatment_user_4501,treatment,2024-11-24,年轻用户,35-44岁,False,,True,False,0,0
treatment_user_4502,treatment,2024-10-01,年轻用户,45岁以上,False,,False,True,1,0
treatment_user_4503,treatment,2024-11-23,年轻用户,25-34岁,False,,False,False,2,0
treatment_user_4504,treatment,2024-10-14,年轻用户,45岁以上,True,5,False,False,3,7
treatment_user_4505,treatment,2024-11-09,年轻用户,35-44岁,True,2,True,False,5,3
treatment_user_4506,treatment,2024-11-27,年轻用户,25-34岁,True,2,True,False,6,3
treatment_user_4507,treatment,2024-10-24,年轻用户,45岁以上,True,4,False,True,4,6
treatment_user_4508,treatment,2024-10-05,年轻用户,35-44岁,True,5,True,True,5,6
treatment_user_4509,treatment,2024-10-22,年轻用户,35-44岁,False,,False,True,0,0
treatment_user_4510,treatment,2024-10-31,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4511,treatment,2024-10-18,年轻用户,45岁以上,False,,True,True,2,0
treatment_user_4512,treatment,2024-10-12,年轻用户,45岁以上,True,15,True,False,7,16
treatment_user_4513,treatment,2024-10-23,年轻用户,18-24岁,True,2,False,False,5,15
treatment_user_4514,treatment,2024-10-22,年轻用户,25-34岁,True,8,False,False,4,5
treatment_user_4515,treatment,2024-10-01,年轻用户,18-24岁,True,6,True,True,5,11
treatment_user_4516,treatment,2024-11-20,年轻用户,35-44岁,True,0,False,True,4,8
treatment_user_4517,treatment,2024-11-19,年轻用户,35-44岁,True,4,False,False,5,4
treatment_user_4518,treatment,2024-11-30,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4519,treatment,2024-10-09,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4520,treatment,2024-10-03,年轻用户,18-24岁,False,,False,True,1,0
treatment_user_4521,treatment,2024-11-10,年轻用户,35-44岁,False,,True,True,0,0
treatment_user_4522,treatment,2024-10-03,年轻用户,25-34岁,False,,True,True,1,0
treatment_user_4523,treatment,2024-11-26,年轻用户,45岁以上,True,13,False,False,5,11
treatment_user_4524,treatment,2024-10-24,年轻用户,45岁以上,False,,True,True,0,0
treatment_user_4525,treatment,2024-11-30,年轻用户,35-44岁,True,2,False,False,7,3
treatment_user_4526,treatment,2024-10-08,年轻用户,45岁以上,True,0,False,False,6,3
treatment_user_4527,treatment,2024-11-07,年轻用户,25-34岁,True,5,True,True,5,3
treatment_user_4528,treatment,2024-10-14,年轻用户,45岁以上,False,,False,False,2,0
treatment_user_4529,treatment,2024-11-24,年轻用户,18-24岁,True,1,True,False,6,5
treatment_user_4530,treatment,2024-10-12,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4531,treatment,2024-10-19,年轻用户,25-34岁,True,5,False,False,2,8
treatment_user_4532,treatment,2024-10-19,年轻用户,45岁以上,False,,True,True,0,0
treatment_user_4533,treatment,2024-11-25,年轻用户,18-24岁,False,,True,True,0,0
treatment_user_4534,treatment,2024-10-15,年轻用户,35-44岁,False,,False,True,0,0
treatment_user_4535,treatment,2024-11-10,年轻用户,25-34岁,True,5,False,False,4,6
treatment_user_4536,treatment,2024-11-21,年轻用户,45岁以上,True,4,False,True,7,4
treatment_user_4537,treatment,2024-11-27,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4538,treatment,2024-11-25,年轻用户,18-24岁,True,3,False,False,4,17
treatment_user_4539,treatment,2024-11-29,年轻用户,35-44岁,True,5,False,False,3,7
treatment_user_4540,treatment,2024-10-15,年轻用户,18-24岁,True,3,True,False,5,3
treatment_user_4541,treatment,2024-11-18,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4542,treatment,2024-11-21,年轻用户,25-34岁,True,12,True,True,6,1
treatment_user_4543,treatment,2024-10-18,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4544,treatment,2024-11-02,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4545,treatment,2024-10-07,年轻用户,25-34岁,True,12,True,False,2,9
treatment_user_4546,treatment,2024-10-18,年轻用户,35-44岁,True,2,True,False,4,9
treatment_user_4547,treatment,2024-10-05,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4548,treatment,2024-10-03,年轻用户,45岁以上,False,,True,True,1,0
treatment_user_4549,treatment,2024-10-18,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4550,treatment,2024-10-31,年轻用户,18-24岁,True,2,False,True,5,3
treatment_user_4551,treatment,2024-11-22,年轻用户,25-34岁,False,,True,True,0,0
treatment_user_4552,treatment,2024-10-17,年轻用户,25-34岁,True,5,False,False,5,24
treatment_user_4553,treatment,2024-10-01,年轻用户,18-24岁,True,10,True,False,5,4
treatment_user_4554,treatment,2024-11-05,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4555,treatment,2024-11-30,年轻用户,35-44岁,True,2,False,False,5,3
treatment_user_4556,treatment,2024-11-07,年轻用户,45岁以上,True,1,False,False,7,3
treatment_user_4557,treatment,2024-10-26,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4558,treatment,2024-10-30,年轻用户,35-44岁,False,,False,True,1,0
treatment_user_4559,treatment,2024-10-22,年轻用户,18-24岁,True,6,True,False,6,3
treatment_user_4560,treatment,2024-11-25,年轻用户,45岁以上,False,,False,False,1,0
treatment_user_4561,treatment,2024-10-13,年轻用户,25-34岁,True,1,True,False,4,13
treatment_user_4562,treatment,2024-11-23,年轻用户,45岁以上,False,,False,True,1,0
treatment_user_4563,treatment,2024-11-07,年轻用户,35-44岁,True,8,False,False,7,6
treatment_user_4564,treatment,2024-10-14,年轻用户,25-34岁,True,7,False,True,6,9
treatment_user_4565,treatment,2024-10-17,年轻用户,25-34岁,False,,True,True,0,0
treatment_user_4566,treatment,2024-11-14,年轻用户,25-34岁,True,3,True,True,4,5
treatment_user_4567,treatment,2024-10-22,年轻用户,25-34岁,True,4,True,False,5,10
treatment_user_4568,treatment,2024-10-27,年轻用户,45岁以上,True,4,False,False,4,6
treatment_user_4569,treatment,2024-10-30,年轻用户,45岁以上,False,,False,False,2,0
treatment_user_4570,treatment,2024-11-05,年轻用户,18-24岁,True,3,True,True,5,12
treatment_user_4571,treatment,2024-10-28,年轻用户,35-44岁,True,5,False,False,4,6
treatment_user_4572,treatment,2024-11-15,年轻用户,45岁以上,True,4,False,False,2,3
treatment_user_4573,treatment,2024-10-12,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4574,treatment,2024-10-13,年轻用户,18-24岁,True,8,True,True,5,3
treatment_user_4575,treatment,2024-11-28,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4576,treatment,2024-10-20,年轻用户,35-44岁,True,8,True,False,3,3
treatment_user_4577,treatment,2024-11-06,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4578,treatment,2024-10-27,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4579,treatment,2024-10-18,年轻用户,45岁以上,True,13,False,False,5,3
treatment_user_4580,treatment,2024-11-20,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4581,treatment,2024-10-16,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4582,treatment,2024-10-24,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4583,treatment,2024-10-09,年轻用户,45岁以上,True,7,True,False,6,5
treatment_user_4584,treatment,2024-10-26,年轻用户,35-44岁,False,,True,False,1,0
treatment_user_4585,treatment,2024-11-17,年轻用户,25-34岁,False,,True,True,0,0
treatment_user_4586,treatment,2024-11-25,年轻用户,45岁以上,True,6,False,False,7,10
treatment_user_4587,treatment,2024-11-22,年轻用户,35-44岁,True,8,False,False,6,7
treatment_user_4588,treatment,2024-10-23,年轻用户,35-44岁,False,,True,True,0,0
treatment_user_4589,treatment,2024-11-12,年轻用户,45岁以上,True,4,True,False,5,2
treatment_user_4590,treatment,2024-10-03,年轻用户,45岁以上,True,2,False,False,6,3
treatment_user_4591,treatment,2024-10-09,年轻用户,25-34岁,False,,False,True,0,0
treatment_user_4592,treatment,2024-11-14,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4593,treatment,2024-10-05,年轻用户,45岁以上,True,10,True,True,4,6
treatment_user_4594,treatment,2024-11-09,年轻用户,18-24岁,False,,False,True,3,0
treatment_user_4595,treatment,2024-11-17,年轻用户,18-24岁,False,,True,False,1,0
treatment_user_4596,treatment,2024-10-18,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4597,treatment,2024-11-11,年轻用户,45岁以上,False,,False,True,0,0
treatment_user_4598,treatment,2024-10-03,年轻用户,25-34岁,True,3,False,False,5,5
treatment_user_4599,treatment,2024-11-03,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4600,treatment,2024-10-07,年轻用户,25-34岁,True,3,False,True,3,9
treatment_user_4601,treatment,2024-10-29,年轻用户,18-24岁,True,0,False,True,7,2
treatment_user_4602,treatment,2024-10-19,年轻用户,45岁以上,True,1,True,True,5,1
treatment_user_4603,treatment,2024-10-14,年轻用户,18-24岁,True,6,False,True,5,7
treatment_user_4604,treatment,2024-10-08,年轻用户,35-44岁,True,9,True,True,5,1
treatment_user_4605,treatment,2024-10-05,年轻用户,25-34岁,True,2,True,True,7,7
treatment_user_4606,treatment,2024-10-17,年轻用户,18-24岁,True,2,True,False,4,10
treatment_user_4607,treatment,2024-10-12,年轻用户,45岁以上,False,,True,True,1,0
treatment_user_4608,treatment,2024-10-13,年轻用户,45岁以上,True,0,False,True,3,7
treatment_user_4609,treatment,2024-11-29,年轻用户,35-44岁,True,5,True,False,6,4
treatment_user_4610,treatment,2024-10-07,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4611,treatment,2024-11-20,年轻用户,25-34岁,True,18,False,False,7,7
treatment_user_4612,treatment,2024-11-23,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4613,treatment,2024-11-12,年轻用户,25-34岁,False,,False,True,0,0
treatment_user_4614,treatment,2024-11-16,年轻用户,35-44岁,True,9,True,True,4,1
treatment_user_4615,treatment,2024-10-28,年轻用户,45岁以上,True,1,False,False,4,2
treatment_user_4616,treatment,2024-10-03,年轻用户,18-24岁,True,9,False,True,5,2
treatment_user_4617,treatment,2024-11-01,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4618,treatment,2024-10-01,年轻用户,18-24岁,True,8,True,True,5,8
treatment_user_4619,treatment,2024-10-13,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4620,treatment,2024-11-05,年轻用户,18-24岁,True,2,True,False,6,10
treatment_user_4621,treatment,2024-11-16,年轻用户,35-44岁,True,3,False,True,6,6
treatment_user_4622,treatment,2024-11-24,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4623,treatment,2024-11-17,年轻用户,18-24岁,False,,False,False,7,0
treatment_user_4624,treatment,2024-11-27,年轻用户,45岁以上,True,4,False,True,5,5
treatment_user_4625,treatment,2024-10-26,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4626,treatment,2024-10-23,年轻用户,35-44岁,True,6,True,False,6,4
treatment_user_4627,treatment,2024-10-04,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4628,treatment,2024-11-27,年轻用户,35-44岁,True,5,False,False,6,3
treatment_user_4629,treatment,2024-10-01,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4630,treatment,2024-10-29,年轻用户,18-24岁,True,6,False,False,4,4
treatment_user_4631,treatment,2024-10-16,年轻用户,18-24岁,True,10,True,False,6,5
treatment_user_4632,treatment,2024-11-14,年轻用户,18-24岁,False,,False,True,1,0
treatment_user_4633,treatment,2024-11-11,年轻用户,35-44岁,False,,False,True,1,0
treatment_user_4634,treatment,2024-11-11,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4635,treatment,2024-11-15,年轻用户,18-24岁,True,6,False,False,2,6
treatment_user_4636,treatment,2024-10-31,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4637,treatment,2024-11-26,年轻用户,18-24岁,True,4,False,True,6,1
treatment_user_4638,treatment,2024-11-18,年轻用户,18-24岁,False,,True,False,0,0
treatment_user_4639,treatment,2024-10-08,年轻用户,18-24岁,True,7,True,True,7,7
treatment_user_4640,treatment,2024-11-06,年轻用户,18-24岁,True,4,False,False,4,4
treatment_user_4641,treatment,2024-10-18,年轻用户,35-44岁,False,,True,True,0,0
treatment_user_4642,treatment,2024-11-15,年轻用户,45岁以上,True,10,False,False,6,1
treatment_user_4643,treatment,2024-10-11,年轻用户,18-24岁,False,,True,False,0,0
treatment_user_4644,treatment,2024-11-24,年轻用户,35-44岁,False,,False,True,0,0
treatment_user_4645,treatment,2024-11-15,年轻用户,18-24岁,True,3,False,False,4,12
treatment_user_4646,treatment,2024-10-18,年轻用户,45岁以上,True,16,False,True,3,5
treatment_user_4647,treatment,2024-10-15,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4648,treatment,2024-10-25,年轻用户,25-34岁,False,,False,False,1,0
treatment_user_4649,treatment,2024-10-29,年轻用户,35-44岁,True,6,True,False,2,4
treatment_user_4650,treatment,2024-10-01,年轻用户,18-24岁,True,8,False,False,6,6
treatment_user_4651,treatment,2024-10-05,年轻用户,35-44岁,False,,False,True,1,0
treatment_user_4652,treatment,2024-11-01,年轻用户,45岁以上,True,2,False,True,7,7
treatment_user_4653,treatment,2024-11-02,年轻用户,45岁以上,False,,False,True,0,0
treatment_user_4654,treatment,2024-10-24,年轻用户,45岁以上,True,4,False,True,6,7
treatment_user_4655,treatment,2024-11-14,年轻用户,18-24岁,True,4,False,False,4,11
treatment_user_4656,treatment,2024-10-17,年轻用户,18-24岁,True,19,True,False,6,7
treatment_user_4657,treatment,2024-10-23,年轻用户,18-24岁,False,,True,False,0,0
treatment_user_4658,treatment,2024-11-09,年轻用户,18-24岁,True,3,False,False,2,8
treatment_user_4659,treatment,2024-11-29,年轻用户,25-34岁,False,,False,True,0,0
treatment_user_4660,treatment,2024-11-08,年轻用户,25-34岁,False,,False,True,1,0
treatment_user_4661,treatment,2024-10-13,年轻用户,25-34岁,False,,False,True,1,0
treatment_user_4662,treatment,2024-10-10,年轻用户,35-44岁,False,,True,False,0,0
treatment_user_4663,treatment,2024-10-03,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4664,treatment,2024-10-29,年轻用户,18-24岁,True,7,True,True,7,8
treatment_user_4665,treatment,2024-11-15,年轻用户,45岁以上,True,6,True,False,6,13
treatment_user_4666,treatment,2024-11-23,年轻用户,18-24岁,True,3,False,False,4,7
treatment_user_4667,treatment,2024-11-11,年轻用户,35-44岁,True,2,False,True,4,5
treatment_user_4668,treatment,2024-10-17,年轻用户,18-24岁,False,,False,True,1,0
treatment_user_4669,treatment,2024-11-08,年轻用户,18-24岁,True,3,True,False,3,6
treatment_user_4670,treatment,2024-11-29,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4671,treatment,2024-11-10,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4672,treatment,2024-10-01,年轻用户,35-44岁,True,18,False,True,6,9
treatment_user_4673,treatment,2024-10-27,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4674,treatment,2024-10-12,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4675,treatment,2024-10-30,年轻用户,25-34岁,True,4,True,True,3,13
treatment_user_4676,treatment,2024-10-24,年轻用户,45岁以上,False,,True,False,0,0
treatment_user_4677,treatment,2024-10-12,年轻用户,25-34岁,False,,False,True,0,0
treatment_user_4678,treatment,2024-11-26,年轻用户,35-44岁,True,7,False,False,6,10
treatment_user_4679,treatment,2024-10-25,年轻用户,45岁以上,False,,False,True,0,0
treatment_user_4680,treatment,2024-11-24,年轻用户,35-44岁,True,9,True,False,6,4
treatment_user_4681,treatment,2024-10-15,年轻用户,35-44岁,True,8,False,False,4,8
treatment_user_4682,treatment,2024-10-10,年轻用户,18-24岁,False,,False,True,2,0
treatment_user_4683,treatment,2024-10-20,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4684,treatment,2024-11-04,年轻用户,18-24岁,False,,False,False,1,0
treatment_user_4685,treatment,2024-11-01,年轻用户,25-34岁,True,3,True,False,3,11
treatment_user_4686,treatment,2024-11-23,年轻用户,18-24岁,False,,True,False,0,0
treatment_user_4687,treatment,2024-11-24,年轻用户,45岁以上,True,7,True,True,6,11
treatment_user_4688,treatment,2024-10-28,年轻用户,45岁以上,True,4,True,False,4,7
treatment_user_4689,treatment,2024-10-31,年轻用户,45岁以上,False,,False,False,0,0
treatment_user_4690,treatment,2024-10-12,年轻用户,25-34岁,True,5,True,True,7,7
treatment_user_4691,treatment,2024-10-07,年轻用户,45岁以上,True,4,False,False,6,2
treatment_user_4692,treatment,2024-10-10,年轻用户,35-44岁,False,,True,False,1,0
treatment_user_4693,treatment,2024-10-19,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4694,treatment,2024-10-09,年轻用户,35-44岁,False,,False,False,1,0
treatment_user_4695,treatment,2024-10-23,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4696,treatment,2024-11-05,年轻用户,18-24岁,True,2,True,False,7,4
treatment_user_4697,treatment,2024-11-22,年轻用户,25-34岁,False,,True,False,0,0
treatment_user_4698,treatment,2024-10-21,年轻用户,35-44岁,True,2,True,True,5,10
treatment_user_4699,treatment,2024-11-22,年轻用户,25-34岁,False,,True,True,2,0
treatment_user_4700,treatment,2024-10-29,年轻用户,45岁以上,True,6,False,False,3,5
treatment_user_4701,treatment,2024-11-14,年轻用户,18-24岁,False,,True,False,1,0
treatment_user_4702,treatment,2024-10-24,年轻用户,25-34岁,True,0,True,False,3,11
treatment_user_4703,treatment,2024-11-09,年轻用户,45岁以上,True,15,True,False,3,14
treatment_user_4704,treatment,2024-11-27,年轻用户,35-44岁,False,,False,True,0,0
treatment_user_4705,treatment,2024-11-18,年轻用户,25-34岁,True,3,True,True,7,8
treatment_user_4706,treatment,2024-10-10,年轻用户,35-44岁,False,,False,False,0,0
treatment_user_4707,treatment,2024-10-18,年轻用户,25-34岁,True,12,False,True,4,4
treatment_user_4708,treatment,2024-11-02,年轻用户,25-34岁,True,6,False,True,3,7
treatment_user_4709,treatment,2024-10-07,年轻用户,18-24岁,True,3,False,False,6,4
treatment_user_4710,treatment,2024-11-16,年轻用户,18-24岁,False,,False,True,0,0
treatment_user_4711,treatment,2024-11-16,年轻用户,35-44岁,False,,True,False,0,0
treatment_user_4712,treatment,2024-11-25,年轻用户,35-44岁,True,4,False,True,5,12
treatment_user_4713,treatment,2024-10-17,年轻用户,45岁以上,True,6,True,False,4,6
treatment_user_4714,treatment,2024-11-18,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4715,treatment,2024-11-08,年轻用户,18-24岁,False,,True,True,0,0
treatment_user_4716,treatment,2024-10-21,年轻用户,45岁以上,False,,False,True,1,0
treatment_user_4717,treatment,2024-11-06,年轻用户,35-44岁,True,7,True,False,7,4
treatment_user_4718,treatment,2024-10-22,年轻用户,18-24岁,False,,False,True,1,0
treatment_user_4719,treatment,2024-11-09,年轻用户,18-24岁,True,1,False,False,6,1
treatment_user_4720,treatment,2024-10-03,年轻用户,45岁以上,False,,False,True,1,0
treatment_user_4721,treatment,2024-10-23,年轻用户,18-24岁,True,6,False,True,7,6
treatment_user_4722,treatment,2024-11-25,年轻用户,18-24岁,False,,False,False,0,0
treatment_user_4723,treatment,2024-11-05,年轻用户,35-44岁,False,,True,False,4,0
treatment_user_4724,treatment,2024-11-06,年轻用户,45岁以上,False,,True,True,1,0
treatment_user_4725,treatment,2024-11-18,年轻用户,45岁以上,False,,False,True,0,0
treatment_user_4726,treatment,2024-10-24,年轻用户,25-34岁,True,0,False,False,2,7
treatment_user_4727,treatment,2024-10-10,年轻用户,35-44岁,True,7,False,False,6,3
treatment_user_4728,treatment,2024-10-10,年轻用户,35-44岁,False,,True,False,1,0
treatment_user_4729,treatment,2024-10-21,年轻用户,25-34岁,False,,False,False,0,0
treatment_user_4730,treatment,2024-11-08,年轻用户,25-34岁,False,,False,True,0,0
treatment_user_4731,treatment,2024-10-29,年轻用户,25-34岁,True,4,False,False,4,4
treatment_user_4732,treatment,2024-10-30,年轻用户,18-24岁,True,4,False,True,2,3
treatment_user_4733,treatment,2024-10-04,年轻用户,35-44岁,False,,False,True,1,0
treatment_user_4734,treatment,2024-10-05,年轻用户,45岁以上,True,0,True,False,4,9
